config_key,config_label,model_name,ranking_mode,target_mode,user_id,true_position,target_label,top_candidate_label,target_candidate_rank,positive_candidate_rank,top_candidate_rank,top_score,target_score,prompt_token_count,IG:instruction,IG:history,IG:candidates,IG:question,IG:continuation,IG:other,ROLL:instruction,ROLL:history,ROLL:candidates,ROLL:question,ROLL:continuation,ROLL:other,ALTI:instruction,ALTI:history,ALTI:candidates,ALTI:question,ALTI:continuation,ALTI:other,CAM:instruction,CAM:history,CAM:candidates,CAM:question,CAM:continuation,CAM:other
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,ground_truth,1046,1,A,H,3,3,1,0.625,-0.7500001192092896,341,4.843277213754979,35.961697958531175,25.3898366018661,33.80518822584775,0.0,0.0,0.0934512174193212,99.70082854102706,0.18797586902116672,0.01774437253244875,0.0,0.0,4.008072089174327,2.592915960427206,92.31009911918277,1.0889128312157033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,model_choice,1046,1,H,H,1,3,1,0.625,0.625,341,6.27459675585333,39.09139671793705,27.04241533060156,27.591591195608057,0.0,0.0,0.0934512174193212,99.70082854102706,0.18797586902116672,0.01774437253244875,0.0,0.0,4.008072089174327,2.592915960427206,92.31009911918277,1.0889128312157033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,ground_truth,1529,6,F,F,1,1,1,0.25,0.25,335,3.7783613566678595,50.96568680574198,25.703399079201418,19.552552758388735,0.0,0.0,0.09949902740953842,99.67994449680019,0.2012477329606983,0.019308742829579822,0.0,0.0,3.4403488015022714,3.4362833633042835,92.18932894496164,0.9340388902317996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,model_choice,1529,6,F,F,1,1,1,0.25,0.25,335,3.7783613566678595,50.96568680574198,25.703399079201418,19.552552758388735,0.0,0.0,0.09949902740953842,99.67994449680019,0.2012477329606983,0.019308742829579822,0.0,0.0,3.4403488015022714,3.4362833633042835,92.18932894496164,0.9340388902317996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,ground_truth,2201,7,G,I,5,5,1,2.0,-2.75,296,5.338862381643088,42.104556496486865,30.05873985150939,22.49784127036066,0.0,0.0,0.10327250801815009,99.67858177355406,0.20101916705763342,0.017126551370165884,0.0,0.0,2.732447736389902,2.2046646587073804,94.29579656465424,0.7670910402484785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,model_choice,2201,7,I,I,1,5,1,2.0,2.0,296,5.838860383589947,39.17422087153645,34.60915476987486,20.37776397499875,0.0,0.0,0.10327250801815009,99.67858177355406,0.20101916705763342,0.017126551370165884,0.0,0.0,2.732447736389902,2.2046646587073804,94.29579656465424,0.7670910402484785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,ground_truth,2436,5,E,I,6,6,1,1.0,-1.8750001192092896,297,4.231227141149415,48.70167236354075,32.260738356661776,14.806362138648051,0.0,0.0,0.10544800727799411,99.67653392578501,0.20014602735040588,0.017872039586597423,0.0,0.0,4.104585050227633,5.8154089419461,89.41675510031966,0.6632509075065941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,model_choice,2436,5,I,I,1,6,1,1.0,1.0,297,3.40738139405191,46.69758543634755,34.55975081134285,15.335282358257684,0.0,0.0,0.10544800727799411,99.67653392578501,0.20014602735040588,0.017872039586597423,0.0,0.0,4.104585050227633,5.8154089419461,89.41675510031966,0.6632509075065941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,ground_truth,2486,6,F,B,4,4,1,0.375,-0.8749998807907104,314,4.787402240870836,38.99952802200446,34.42232730725588,21.790742429868825,0.0,0.0,0.10070160344211418,99.67943045522124,0.20191735448768386,0.01795058684896617,0.0,0.0,6.664685938647709,5.145585148246646,87.31151213089635,0.8782167822093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,model_choice,2486,6,B,B,1,4,1,0.375,0.375,314,4.607162031276642,34.59902587225272,33.07156125606664,27.722250840404,0.0,0.0,0.10070160344211418,99.67943045522124,0.20191735448768386,0.01795058684896617,0.0,0.0,6.664685938647709,5.145585148246646,87.31151213089635,0.8782167822093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,ground_truth,2557,1,A,F,3,3,1,0.0,-1.5,307,5.46316702638412,48.542398502492475,28.57888088680292,17.415553584320488,0.0,0.0,0.10195191017480093,99.68478846903915,0.19586374903856996,0.01739587174748229,0.0,0.0,4.26746674923628,6.653247319220126,88.19216645196067,0.8871194795829155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,model_choice,2557,1,F,F,1,3,1,0.0,0.0,307,5.426422319166942,45.94894516666299,31.686643885661216,16.93798862850886,0.0,0.0,0.10195191017480093,99.68478846903915,0.19586374903856996,0.01739587174748229,0.0,0.0,4.26746674923628,6.653247319220126,88.19216645196067,0.8871194795829155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,ground_truth,3172,6,F,G,4,4,1,0.375,-1.6249998807907104,313,3.798218806040108,43.71912817431653,31.61847178652873,20.864181233114635,0.0,0.0,0.10140910306364122,99.680337497135,0.20062170524868211,0.017631694552677823,0.0,0.0,3.83556010237437,2.9409245798201153,92.42485763029453,0.7986576875109903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,model_choice,3172,6,G,G,1,4,1,0.375,0.375,313,3.780961600142091,47.04771335894041,33.40450546883588,15.76681957208162,0.0,0.0,0.10140910306364122,99.680337497135,0.20062170524868211,0.017631694552677823,0.0,0.0,3.83556010237437,2.9409245798201153,92.42485763029453,0.7986576875109903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,ground_truth,3676,6,F,F,1,1,1,0.0,0.0,312,7.376411943194437,46.4750620910452,33.035942069057626,13.112583896702743,0.0,0.0,0.09453953976565672,99.70336940068148,0.18486323965694487,0.017227819895928854,0.0,0.0,6.435877700716196,4.369281896153921,88.33157265874351,0.8632677443863791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,model_choice,3676,6,F,F,1,1,1,0.0,0.0,312,7.376411943194437,46.4750620910452,33.035942069057626,13.112583896702743,0.0,0.0,0.09453953976565672,99.70336940068148,0.18486323965694487,0.017227819895928854,0.0,0.0,6.435877700716196,4.369281896153921,88.33157265874351,0.8632677443863791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,ground_truth,4080,6,F,E,7,7,1,1.5,-3.0,288,5.523004024971921,40.88446676779455,42.66564524632238,10.926883960911157,0.0,0.0,0.1082139497751307,99.67476214757248,0.20030757624429135,0.01671632640809932,0.0,0.0,4.714606232381014,5.960853700363796,88.50308416762975,0.8214558996254349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,model_choice,4080,6,E,E,1,7,1,1.5,1.5,288,5.125168955500312,47.608115607514954,32.079772616106744,15.186942820877988,0.0,0.0,0.1082139497751307,99.67476214757248,0.20030757624429135,0.01671632640809932,0.0,0.0,4.714606232381014,5.960853700363796,88.50308416762975,0.8214558996254349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,ground_truth,4500,2,B,F,7,7,1,0.375,-1.6249998807907104,299,3.946921406610177,56.23897248303072,26.896110730293287,12.917995380065811,0.0,0.0,0.10916351649232221,99.66596811848511,0.20659980694860236,0.018268558073966733,0.0,0.0,5.014618775839275,4.36570374959823,89.74742881881603,0.872248655746464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,model_choice,4500,2,F,F,1,7,1,0.375,0.375,299,4.906831002057722,34.811933672730284,37.87673245453876,22.40450287067323,0.0,0.0,0.10916351649232221,99.66596811848511,0.20659980694860236,0.018268558073966733,0.0,0.0,5.014618775839275,4.36570374959823,89.74742881881603,0.872248655746464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,ground_truth,4660,7,G,D,10,10,1,0.125,-2.75,293,4.731031812446764,42.39003355297739,33.838356861227886,19.040577773347955,0.0,0.0,0.10223826501022167,99.68555461040783,0.19542752796499105,0.016779596616951508,0.0,0.0,4.3875942557700585,5.17873037595203,89.54925048118942,0.8844248870884903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,model_choice,4660,7,D,D,1,10,1,0.125,0.125,293,6.022317296762806,43.20767759162505,35.802626227620856,14.967378883991293,0.0,0.0,0.10223826501022167,99.68555461040783,0.19542752796499105,0.016779596616951508,0.0,0.0,4.3875942557700585,5.17873037595203,89.54925048118942,0.8844248870884903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,ground_truth,4722,7,G,G,1,1,1,0.875,0.875,331,4.043246074634444,41.84007841611352,32.87547262813744,21.2412028811146,0.0,0.0,0.09523155029022934,99.69952803960152,0.18782109675579245,0.017419313352460445,0.0,0.0,5.079075245262013,4.545853834784077,89.4030816507794,0.9719892691745169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,model_choice,4722,7,G,G,1,1,1,0.875,0.875,331,4.043246074634444,41.84007841611352,32.87547262813744,21.2412028811146,0.0,0.0,0.09523155029022934,99.69952803960152,0.18782109675579245,0.017419313352460445,0.0,0.0,5.079075245262013,4.545853834784077,89.4030816507794,0.9719892691745169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,ground_truth,4888,1,A,E,3,3,1,0.5,-0.6249998807907104,322,3.456544880597153,45.70126401144793,33.445934236160475,17.39625687179444,0.0,0.0,0.10261118742910676,99.6800491482375,0.19968032416952972,0.017659340163861253,0.0,0.0,4.5271895538798175,8.20856032390634,86.54375195962548,0.7204981625883597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,model_choice,4888,1,E,E,1,3,1,0.5,0.5,322,2.6472519728873176,46.97047070536443,33.20591059200159,17.176366729746675,0.0,0.0,0.10261118742910676,99.6800491482375,0.19968032416952972,0.017659340163861253,0.0,0.0,4.5271895538798175,8.20856032390634,86.54375195962548,0.7204981625883597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,ground_truth,5531,6,F,J,3,3,1,0.375,-0.5,317,3.348427239376186,40.99328862497426,30.611196829755528,25.047087305894028,0.0,0.0,0.10487652251895022,99.67633027915032,0.20064126293060522,0.018151935400121093,0.0,0.0,3.195921182023405,2.2643699286267114,93.49481159090692,1.0448972984429659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,model_choice,5531,6,J,J,1,3,1,0.375,0.375,317,3.342614429310565,38.1955952487768,30.270295678958938,28.191494642953703,0.0,0.0,0.10487652251895022,99.67633027915032,0.20064126293060522,0.018151935400121093,0.0,0.0,3.195921182023405,2.2643699286267114,93.49481159090692,1.0448972984429659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,ground_truth,5536,8,H,F,4,4,1,1.25,-2.125,286,5.245355984810331,29.787765781669695,34.569618181978896,30.397260051541082,0.0,0.0,0.11351239843838709,99.65830948922988,0.2104770980680777,0.017701014263658617,0.0,0.0,4.170572748227661,4.034079038506782,90.6727157699336,1.1226324433319497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,model_choice,5536,8,F,F,1,4,1,1.25,1.25,286,2.815094647665494,48.478844802433464,37.00115368549849,11.70490686440256,0.0,0.0,0.11351239843838709,99.65830948922988,0.2104770980680777,0.017701014263658617,0.0,0.0,4.170572748227661,4.034079038506782,90.6727157699336,1.1226324433319497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,ground_truth,5795,8,H,F,5,5,1,1.5,-2.125,299,7.541799575761877,40.08575315885563,27.260221217546842,25.11222604783565,0.0,0.0,0.10843429797899125,99.66711854067252,0.2060323031257248,0.018414858222765007,0.0,0.0,4.842238651181907,4.208574038936245,89.84400406062045,1.1051832492613938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,model_choice,5795,8,F,F,1,5,1,1.5,1.5,299,5.137034053013302,45.85428900137429,30.639858228651782,18.368818716960625,0.0,0.0,0.10843429797899125,99.66711854067252,0.2060323031257248,0.018414858222765007,0.0,0.0,4.842238651181907,4.208574038936245,89.84400406062045,1.1051832492613938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,ground_truth,5924,1,A,A,1,1,1,0.5,0.5,299,5.902925336425629,40.74777960241715,35.954131490339655,17.39516357081757,0.0,0.0,0.10000283012788369,99.68593943929565,0.19495474072929633,0.019102989847158906,0.0,0.0,7.2499627821036094,7.647219873796468,83.66312541411986,1.4396919299800555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,model_choice,5924,1,A,A,1,1,1,0.5,0.5,299,5.902925336425629,40.74777960241715,35.954131490339655,17.39516357081757,0.0,0.0,0.10000283012788369,99.68593943929565,0.19495474072929633,0.019102989847158906,0.0,0.0,7.2499627821036094,7.647219873796468,83.66312541411986,1.4396919299800555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,ground_truth,5955,6,F,G,7,7,1,1.375,-1.75,329,4.019728392964002,40.451762983306054,35.08432038324517,20.444188240484767,0.0,0.0,0.10857467580975035,99.66327913143232,0.20987755854673795,0.018268634211201014,0.0,0.0,4.359038718443956,3.3613185623265407,91.32378263147518,0.955860087754318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lora_sas,LoRA + SAS,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,candidates,model_choice,5955,6,G,G,1,7,1,1.375,1.375,329,3.6922921027042053,40.96059646266831,31.33105571265606,24.016055721971423,0.0,0.0,0.10857467580975035,99.66327913143232,0.20987755854673795,0.018268634211201014,0.0,0.0,4.359038718443956,3.3613185623265407,91.32378263147518,0.955860087754318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
